date,channel,campaign_id,spend,impressions,clicks,conversions,revenue,cust_acquisition_cost,region,device,campaign_type
2023-07-02,Organic,camp_020,63.87,3313,85,1,32.17,63.87,West,Desktop,Consideration
2023-11-25,Google,camp_003,1349.13,93120,1688,31,2731.57,43.52,West,Mobile,Awareness
2023-11-17,Organic,camp_015,22.65,822,4,0,0.0,,East,Mobile,Awareness
2023-09-27,Google,camp_025,453.79,26375,873,0,0.0,,East,Desktop,Consideration
2024-10-23,Email,camp_012,181.15,3966,3,0,0.0,,North,Mobile,Consideration
2023-11-07,Facebook,camp_024,1103.85,80473,1169,30,1659.47,36.79,North,Mobile,Consideration
2024-02-06,Email,camp_003,166.06,7145,122,0,0.0,,West,Desktop,Consideration
2024-11-17,Email,camp_010,247.18,13546,13,0,0.0,,South,Mobile,Conversion
2024-01-04,Google,camp_008,1203.86,52181,1360,27,1413.13,44.59,West,Desktop,Conversion
2024-09-24,Google,camp_029,2491.69,119980,5357,160,15219.12,15.57,South,Desktop,Conversion
2023-09-24,Google,camp_008,2005.51,138040,5363,109,8944.79,18.4,North,Desktop,Conversion
2024-09-13,LinkedIn,camp_024,390.13,21194,21,0,0.0,,South,Desktop,Awareness
2024-03-02,Organic,camp_011,58.3,3933,60,0,0.0,,East,Desktop,Consideration
2024-10-05,Facebook,camp_026,619.03,42539,1480,7,447.35,88.43,West,Desktop,Consideration
2023-04-06,Facebook,camp_007,888.08,27015,356,0,0.0,,South,Desktop,Conversion
2023-03-18,Facebook,camp_018,598.48,28096,1089,0,0.0,,South,Desktop,Consideration
2023-01-14,Google,camp_016,1564.06,45426,2017,32,1878.59,48.88,West,Desktop,Consideration
2024-05-30,Google,camp_011,1781.69,105795,3532,15,722.14,118.78,North,Desktop,Consideration
2023-07-24,Facebook,camp_017,854.44,48076,1998,35,2637.46,24.41,South,Mobile,Conversion
2024-08-18,Google,camp_022,1421.54,89890,3327,63,5135.65,22.56,West,Desktop,Consideration
2023-03-03,Google,camp_028,1005.14,58165,2634,64,5434.73,15.71,West,Mobile,Conversion
2023-03-06,Google,camp_005,1329.8,80330,2000,60,3049.77,22.16,East,Desktop,Conversion
2023-12-12,Affiliate,camp_023,362.38,16652,272,3,132.14,120.79,West,Desktop,Consideration
2023-12-26,Google,camp_015,2283.34,168260,5013,110,11483.58,20.76,North,Desktop,Conversion
2023-02-03,Facebook,camp_005,1774.68,117339,4494,114,4722.45,15.57,West,Desktop,Conversion
2023-08-26,Email,camp_001,126.49,8067,27,0,0.0,,South,Mobile,Consideration
2024-03-11,Affiliate,camp_001,5.0,203,2,0,0.0,,West,Mobile,Awareness
2024-11-17,Email,camp_025,254.64,7533,194,0,0.0,,West,Mobile,Consideration
2023-08-09,Organic,camp_030,39.62,2605,21,0,0.0,,North,Desktop,Awareness
2024-06-01,Email,camp_026,220.89,9012,173,0,0.0,,West,Mobile,Consideration
2023-04-27,Facebook,camp_013,516.32,35455,975,11,812.08,46.94,East,Mobile,Consideration
2024-07-10,Affiliate,camp_016,212.63,12094,26,0,0.0,,East,Mobile,Consideration
2023-03-02,Instagram,camp_006,532.53,10847,345,1,34.08,532.53,South,Desktop,Consideration
2023-12-28,Google,camp_015,1934.41,71682,2459,53,6237.02,36.5,North,Desktop,Conversion
2023-04-17,LinkedIn,camp_009,204.81,7388,7,0,0.0,,East,Desktop,Conversion
2023-08-07,Facebook,camp_008,928.3,63806,1052,16,805.18,58.02,East,Mobile,Awareness
2023-03-22,Email,camp_022,38.85,2135,10,0,0.0,,West,Mobile,Awareness
2024-11-27,Email,camp_022,181.37,10813,209,0,0.0,,South,Mobile,Consideration
2024-02-13,TV,camp_022,1935.9,59307,1179,1,186.45,1935.9,North,Mobile,Awareness
2024-03-24,Organic,camp_010,41.34,3293,12,0,0.0,,South,Mobile,Awareness
2024-09-09,LinkedIn,camp_024,194.52,10291,50,0,0.0,,West,Desktop,Consideration
2023-08-13,LinkedIn,camp_006,705.45,30976,451,8,1159.07,88.18,West,Desktop,Conversion
2024-09-06,Instagram,camp_006,766.69,35415,1554,8,523.61,95.84,West,Desktop,Consideration
2024-10-05,Instagram,camp_006,729.51,56923,962,5,177.77,145.9,West,Mobile,Consideration
2023-11-06,Google,camp_024,639.01,39787,544,5,582.17,127.8,South,Desktop,Awareness
2023-06-03,Facebook,camp_025,767.53,27389,822,23,1872.38,33.37,West,Mobile,Conversion
2024-04-13,Facebook,camp_019,499.78,18719,546,1,87.68,499.78,South,Desktop,Awareness
2023-06-11,Google,camp_023,624.79,13168,288,2,135.99,312.4,East,Mobile,Consideration
2024-12-17,Google,camp_007,418.61,31682,771,0,0.0,,South,Desktop,Consideration
2024-12-08,Google,camp_028,1574.05,47010,1767,50,5928.12,31.48,East,Desktop,Conversion
2023-08-23,Google,camp_027,1559.22,43046,897,0,0.0,,South,Desktop,Consideration
2023-08-28,Organic,camp_029,46.24,1290,5,0,0.0,,East,Mobile,Awareness
2024-02-07,Google,camp_030,1020.08,44807,1364,28,3021.3,36.43,South,Mobile,Conversion
2024-10-23,Organic,camp_025,64.66,3983,3,0,0.0,,North,Tablet,Awareness
2023-01-14,Email,camp_010,227.64,15851,15,0,0.0,,East,Mobile,Awareness
2024-02-08,Google,camp_024,1566.47,77350,3000,110,9408.7,14.24,South,Mobile,Conversion
2024-03-05,Google,camp_008,1303.32,39796,1349,24,1907.52,54.3,East,Mobile,Conversion
2024-12-25,Facebook,camp_021,668.18,44695,352,0,0.0,,North,Mobile,Consideration
2023-09-30,LinkedIn,camp_029,440.73,33546,88,0,0.0,,East,Desktop,Awareness
2023-01-30,Facebook,camp_006,503.59,25492,910,16,1376.9,31.47,East,Mobile,Consideration
2023-10-16,Facebook,camp_030,640.17,21120,879,2,99.52,320.08,North,Mobile,Awareness
2023-03-04,Google,camp_029,1851.23,69444,2387,78,7359.69,23.73,North,Desktop,Conversion
2023-11-16,Email,camp_027,134.66,6467,28,0,0.0,,West,Desktop,Awareness
2023-03-20,Email,camp_021,193.14,11587,15,0,0.0,,North,Mobile,Conversion
2023-11-11,Organic,camp_025,34.56,969,5,0,0.0,,East,Mobile,Consideration
2024-02-26,Affiliate,camp_009,518.51,34249,95,0,0.0,,North,Tablet,Consideration
2023-11-06,Email,camp_020,172.39,13645,152,0,0.0,,East,Tablet,Consideration
2023-07-05,Affiliate,camp_017,483.88,21658,216,5,302.65,96.78,South,Mobile,Conversion
2023-11-17,Instagram,camp_011,737.29,46949,2032,17,1033.11,43.37,South,Tablet,Awareness
2024-07-02,Facebook,camp_006,1068.18,47797,1052,6,258.14,178.03,East,Mobile,Consideration
2023-08-21,Google,camp_026,634.07,27943,1134,0,0.0,,South,Mobile,Awareness
2023-12-16,Email,camp_028,226.67,8148,170,1,57.06,226.67,West,Mobile,Consideration
2023-09-11,LinkedIn,camp_007,355.55,9571,9,0,0.0,,West,Desktop,Awareness
2024-07-19,Google,camp_027,1140.09,28427,568,0,0.0,,South,Desktop,Awareness
2023-04-18,Email,camp_026,190.67,9105,337,2,90.9,95.34,South,Mobile,Conversion
2024-09-03,Facebook,camp_005,731.42,54456,1848,29,2532.9,25.22,West,Mobile,Consideration
2024-09-25,Facebook,camp_002,956.24,67755,3247,118,9727.35,8.1,East,Mobile,Conversion
2024-10-01,Organic,camp_006,35.08,1819,17,0,0.0,,North,Desktop,Awareness
2024-03-28,Google,camp_002,999.0,56831,845,0,0.0,,South,Mobile,Awareness
2023-12-27,Organic,camp_012,27.11,677,3,0,0.0,,West,Desktop,Awareness
2023-12-20,Google,camp_012,1445.59,84966,2628,88,8773.06,16.43,South,Mobile,Conversion
2024-12-01,Organic,camp_030,34.14,1681,15,0,0.0,,East,Mobile,Awareness
2023-07-03,Email,camp_001,96.85,2019,54,0,0.0,,South,Desktop,Conversion
2023-12-05,Facebook,camp_023,762.77,26477,506,1,39.3,762.77,North,Mobile,Awareness
2024-11-09,Facebook,camp_027,865.68,67700,2044,17,1387.88,50.92,West,Mobile,Consideration
2024-06-22,Affiliate,camp_015,405.25,32218,32,0,0.0,,North,Desktop,Awareness
2023-10-04,Google,camp_001,903.39,33643,773,0,0.0,,South,Desktop,Awareness
2023-09-29,Google,camp_029,957.41,23522,869,5,352.17,191.48,East,Mobile,Consideration
2024-07-22,Facebook,camp_012,450.38,29876,672,0,0.0,,East,Desktop,Awareness
2024-12-24,Organic,camp_016,47.72,3330,3,0,0.0,,East,Desktop,Conversion
2023-12-25,Facebook,camp_026,767.87,58971,1195,0,0.0,,North,Mobile,Consideration
2023-09-14,Google,camp_014,1590.97,94818,2988,67,7951.47,23.75,South,Desktop,Conversion
2024-09-20,LinkedIn,camp_030,516.82,35602,448,2,193.97,258.41,West,Desktop,Consideration
2023-02-21,Facebook,camp_011,711.25,35869,238,2,146.79,355.62,West,Mobile,Consideration
2024-09-30,Affiliate,camp_030,171.0,4513,22,0,0.0,,South,Tablet,Consideration
2023-10-10,Facebook,camp_012,881.72,60881,2277,5,414.24,176.34,South,Desktop,Awareness
2024-01-04,Organic,camp_013,63.24,3144,23,0,0.0,,West,Desktop,Awareness
2023-12-03,Organic,camp_018,62.54,3842,74,1,40.57,62.54,East,Mobile,Consideration
2024-01-07,Email,camp_023,204.11,11414,108,1,32.24,204.11,South,Mobile,Conversion
2023-02-02,Email,camp_013,188.55,12721,195,2,63.65,94.28,North,Desktop,Awareness
2024-01-02,TV,camp_011,2668.43,131107,2823,23,3598.28,116.02,South,Mobile,Conversion
2023-07-22,Facebook,camp_017,843.28,55479,858,0,0.0,,North,Mobile,Awareness
2023-02-26,Google,camp_030,1775.04,42376,1525,4,344.56,443.76,South,Mobile,Awareness
2023-10-02,Email,camp_002,205.17,6884,126,0,0.0,,East,Desktop,Consideration
2023-08-09,Google,camp_006,1045.13,81639,1407,28,2720.83,37.33,North,Desktop,Conversion
2024-07-11,Google,camp_016,986.22,65536,1147,0,0.0,,East,Tablet,Consideration
2024-03-04,Email,camp_006,137.73,6409,6,0,0.0,,East,Desktop,Conversion
2024-09-20,Google,camp_003,1373.8,44646,1213,45,4214.62,30.53,North,Desktop,Conversion
2023-03-01,Facebook,camp_015,1221.87,67014,524,10,527.39,122.19,North,Desktop,Conversion
2023-01-23,Facebook,camp_029,818.0,17365,521,1,70.48,818.0,West,Mobile,Awareness
2023-10-20,Organic,camp_007,22.27,1353,1,0,0.0,,West,Mobile,Consideration
2024-11-19,Email,camp_006,230.59,6798,116,0,0.0,,South,Desktop,Consideration
2023-08-18,Facebook,camp_018,250.25,18600,439,4,267.29,62.56,South,Mobile,Consideration
2023-05-26,Facebook,camp_016,424.31,32427,1501,6,460.53,70.72,South,Mobile,Awareness
2024-09-27,TV,camp_005,2622.11,208098,4422,21,2417.03,124.86,West,Desktop,Consideration
2023-02-27,Google,camp_004,1542.6,117052,3382,51,5146.38,30.25,East,Desktop,Awareness
2024-09-06,Google,camp_021,1677.57,99999,1507,45,2226.14,37.28,East,Mobile,Conversion
2023-07-13,Facebook,camp_009,1515.12,60068,1974,6,442.85,252.52,South,Desktop,Consideration
2023-09-09,Google,camp_008,1942.97,131805,6197,191,13966.91,10.17,South,Desktop,Conversion
2024-10-01,Email,camp_018,109.32,2804,8,0,0.0,,West,Mobile,Awareness
2024-10-13,Google,camp_030,1405.87,108103,3785,53,6025.34,26.53,North,Mobile,Awareness
2023-05-14,Google,camp_003,1161.25,40391,1081,7,596.9,165.89,East,Desktop,Consideration
2024-01-17,Instagram,camp_007,728.32,21028,631,24,1632.78,30.35,East,Desktop,Conversion
2023-07-20,TV,camp_016,2782.59,101232,1175,8,1637.26,347.82,South,Desktop,Awareness
2024-03-27,Facebook,camp_009,618.19,40805,1359,0,0.0,,South,Tablet,Consideration
2024-01-25,Facebook,camp_002,854.24,47740,2139,11,737.88,77.66,South,Tablet,Consideration
2024-12-06,Affiliate,camp_022,321.48,10757,128,0,0.0,,West,Desktop,Consideration
2024-06-14,Google,camp_029,911.09,30630,1332,13,700.84,70.08,South,Mobile,Awareness
2024-09-28,Google,camp_030,1272.77,64773,1078,12,593.83,106.06,North,Desktop,Consideration
2024-12-31,Facebook,camp_030,1102.0,37972,1373,26,1175.93,42.38,East,Desktop,Conversion
2023-06-23,Google,camp_022,335.46,19801,376,6,718.02,55.91,East,Mobile,Consideration
2024-11-15,Organic,camp_003,81.93,6305,89,0,0.0,,West,Desktop,Conversion
2023-12-28,TV,camp_019,3425.69,73981,651,4,864.14,856.42,North,Mobile,Conversion
2024-05-28,Google,camp_027,529.81,41033,1243,8,577.71,66.23,South,Mobile,Awareness
2023-10-20,Facebook,camp_010,1195.92,94897,3361,0,0.0,,East,Mobile,Consideration
2023-01-16,LinkedIn,camp_004,249.39,17115,330,0,0.0,,East,Tablet,Awareness
2024-03-19,TV,camp_028,2951.55,77335,2242,74,15954.2,39.89,South,Desktop,Conversion
2023-10-07,Facebook,camp_019,1607.82,52247,264,7,314.08,229.69,South,Desktop,Conversion
2023-06-18,Facebook,camp_007,1456.01,56744,1210,1,67.08,1456.01,West,Desktop,Consideration
2023-10-12,Organic,camp_022,22.53,914,2,0,0.0,,North,Desktop,Awareness
2024-07-01,Facebook,camp_010,517.01,29094,1347,11,848.71,47.0,East,Mobile,Conversion
2024-12-07,Google,camp_026,2265.17,117979,3191,61,4956.11,37.13,South,Mobile,Conversion
2023-05-09,Facebook,camp_004,915.98,26516,1083,38,2962.2,24.1,South,Desktop,Conversion
2023-12-17,Google,camp_026,761.32,27125,986,0,0.0,,West,Desktop,Awareness
2024-02-21,Google,camp_004,957.89,45433,1283,0,0.0,,South,Mobile,Consideration
2023-02-06,Facebook,camp_021,1058.41,84183,245,0,0.0,,West,Desktop,Consideration
2023-03-12,Email,camp_020,142.96,8420,99,2,89.85,71.48,West,Desktop,Conversion
2024-06-23,Organic,camp_008,36.2,1230,12,0,0.0,,North,Mobile,Awareness
2023-06-07,Instagram,camp_010,338.53,9683,315,2,102.19,169.26,North,Mobile,Awareness
2024-12-10,Facebook,camp_027,1785.48,82637,2863,33,2812.74,54.11,West,Mobile,Conversion
2024-10-28,Email,camp_005,17.17,1121,5,0,0.0,,South,Mobile,Awareness
2023-04-20,Organic,camp_021,62.53,1744,1,0,0.0,,North,Mobile,Awareness
2023-01-06,Instagram,camp_011,409.41,15532,551,0,0.0,,East,Mobile,Awareness
2023-05-25,LinkedIn,camp_004,629.96,26052,26,0,0.0,,East,Mobile,Consideration
2024-06-12,Google,camp_026,1659.73,58497,1327,16,1368.48,103.73,East,Mobile,Consideration
2024-06-13,Google,camp_011,553.81,29355,1096,10,791.62,55.38,West,Tablet,Consideration
2024-02-02,Facebook,camp_015,765.6,38100,1791,16,684.93,47.85,West,Desktop,Consideration
2023-04-11,Organic,camp_030,44.97,3564,82,1,34.82,44.97,North,Desktop,Awareness
2023-01-23,Google,camp_013,716.66,17087,446,4,474.0,179.16,North,Mobile,Consideration
2023-08-21,Facebook,camp_001,81.06,5722,208,0,0.0,,East,Mobile,Awareness
2023-07-30,Facebook,camp_008,648.88,16086,360,11,874.31,58.99,South,Mobile,Conversion
2023-01-14,Facebook,camp_004,493.86,33979,1215,0,0.0,,East,Mobile,Consideration
2023-02-05,Instagram,camp_006,1066.18,70990,2704,7,420.0,152.31,South,Tablet,Consideration
2024-12-14,Organic,camp_028,78.09,1701,4,0,0.0,,West,Desktop,Conversion
2023-06-26,LinkedIn,camp_016,410.36,28608,34,0,0.0,,East,Mobile,Conversion
2023-09-02,Facebook,camp_012,1307.46,50000,1992,59,4018.6,22.16,South,Mobile,Conversion
2023-05-05,Facebook,camp_010,1126.97,74206,3074,4,354.85,281.74,South,Desktop,Consideration
2023-07-02,Affiliate,camp_029,75.58,4654,62,0,0.0,,West,Desktop,Awareness
2023-02-07,LinkedIn,camp_021,674.56,45034,368,0,0.0,,East,Desktop,Consideration
2023-05-13,Facebook,camp_017,202.33,7928,99,0,0.0,,West,Desktop,Awareness
2024-07-09,Email,camp_001,88.48,7072,7,0,0.0,,South,Desktop,Conversion
2024-12-02,Facebook,camp_016,437.54,11185,195,0,0.0,,East,Desktop,Awareness
2024-06-13,Organic,camp_013,77.95,5342,166,3,115.51,25.98,South,Desktop,Conversion
2023-07-08,Organic,camp_021,43.88,2700,3,0,0.0,,East,Desktop,Awareness
2024-11-14,Email,camp_028,294.94,15172,227,0,0.0,,North,Mobile,Consideration
2023-02-25,Affiliate,camp_029,278.11,18192,18,0,0.0,,North,Mobile,Awareness
2024-06-30,Facebook,camp_007,302.27,19615,283,2,84.28,151.13,South,Mobile,Conversion
2024-01-02,Facebook,camp_028,890.8,37920,855,15,616.64,59.39,South,Mobile,Awareness
2023-12-24,Facebook,camp_009,732.49,17622,502,1,58.72,732.49,North,Mobile,Awareness
2023-11-18,Google,camp_011,1682.7,75313,2653,48,5262.99,35.06,South,Desktop,Conversion
2024-05-27,Facebook,camp_001,961.47,71470,1477,16,849.56,60.09,East,Mobile,Awareness
2023-09-04,Organic,camp_020,51.44,3482,10,0,0.0,,North,Mobile,Awareness
2024-04-10,Email,camp_014,140.85,10957,73,0,0.0,,East,Mobile,Consideration
2023-06-17,Email,camp_028,117.35,8670,33,0,0.0,,North,Mobile,Consideration
2024-01-11,Google,camp_022,1287.94,80568,2361,26,1504.21,49.54,North,Tablet,Consideration
2023-01-04,Affiliate,camp_008,202.64,15668,155,2,109.36,101.32,West,Desktop,Awareness
2023-12-10,Organic,camp_021,59.83,4423,4,0,0.0,,West,Desktop,Consideration
2023-03-07,Facebook,camp_025,1446.4,36048,393,3,264.64,482.13,West,Desktop,Conversion
2024-09-01,Facebook,camp_027,917.77,34658,200,0,0.0,,North,Desktop,Awareness
2024-05-29,Facebook,camp_001,967.56,62431,1896,31,1807.33,31.21,North,Desktop,Conversion
2024-05-02,Facebook,camp_001,762.6,52563,1925,11,936.03,69.33,North,Mobile,Consideration
2023-01-26,Email,camp_030,180.03,4925,108,0,0.0,,South,Desktop,Awareness
2023-10-29,Google,camp_025,1858.07,130210,4360,21,2463.34,88.48,West,Mobile,Consideration
2023-05-05,Google,camp_030,883.9,39363,1492,1,88.85,883.9,West,Tablet,Consideration
2023-12-05,Email,camp_014,235.85,10803,269,4,187.67,58.96,West,Desktop,Consideration
2024-06-21,Affiliate,camp_004,162.83,6632,33,0,0.0,,South,Mobile,Consideration
2024-05-20,Organic,camp_025,53.65,1135,10,0,0.0,,South,Mobile,Consideration
2024-10-06,Facebook,camp_016,264.38,13706,626,0,0.0,,South,Desktop,Awareness
2024-10-07,Google,camp_011,1273.77,37003,1132,9,556.65,141.53,East,Mobile,Consideration
2024-03-17,Organic,camp_015,38.93,3004,42,0,0.0,,West,Tablet,Awareness
2024-11-20,LinkedIn,camp_006,89.33,3380,62,0,0.0,,North,Desktop,Consideration
2024-04-13,Organic,camp_030,66.73,4175,4,0,0.0,,North,Tablet,Conversion
2024-10-22,TV,camp_030,1378.07,86635,338,1,168.79,1378.07,East,Mobile,Awareness
2024-08-01,Google,camp_005,1511.47,64146,2070,0,0.0,,North,Tablet,Consideration
2024-08-01,Organic,camp_005,43.99,1726,46,0,0.0,,West,Desktop,Conversion
2023-02-12,Organic,camp_018,94.21,5544,18,0,0.0,,South,Desktop,Conversion
2023-01-06,Email,camp_021,200.94,11923,162,3,97.96,66.98,East,Mobile,Conversion
2023-07-11,Email,camp_019,136.13,10663,106,2,116.7,68.07,East,Desktop,Conversion
2024-11-11,LinkedIn,camp_008,447.55,29165,127,0,0.0,,West,Mobile,Awareness
2023-11-18,Organic,camp_017,32.72,1593,20,0,0.0,,West,Desktop,Awareness
2024-10-11,Google,camp_024,1279.51,83627,2102,18,1409.71,71.08,East,Desktop,Conversion
2024-08-24,TV,camp_001,3184.62,193860,3420,29,3081.6,109.81,North,Mobile,Consideration
2023-04-04,TV,camp_012,2382.65,72202,2046,46,6455.17,51.8,East,Mobile,Consideration
2024-03-31,Google,camp_019,1718.73,82745,2030,42,4242.96,40.92,East,Mobile,Conversion
2023-01-30,Organic,camp_007,53.29,2314,40,0,0.0,,South,Desktop,Consideration
2024-09-02,Email,camp_018,84.08,2520,2,0,0.0,,West,Mobile,Awareness
2024-10-29,Facebook,camp_022,1461.63,88429,2389,97,7348.73,15.07,North,Desktop,Conversion
2023-07-03,Facebook,camp_023,910.99,54264,2065,14,1210.82,65.07,South,Desktop,Awareness
2023-04-23,Facebook,camp_005,70.67,1852,54,0,0.0,,North,Mobile,Consideration
2024-02-26,Facebook,camp_027,470.05,23315,364,4,345.46,117.51,East,Mobile,Consideration
2024-03-28,Facebook,camp_014,1366.18,42684,1690,0,0.0,,North,Tablet,Consideration
2024-04-29,Google,camp_014,864.9,67583,1686,6,419.9,144.15,South,Tablet,Awareness
2024-11-02,Google,camp_013,2138.92,93503,3480,28,1704.28,76.39,West,Mobile,Consideration
2024-03-19,Google,camp_017,1536.4,116124,2557,8,913.58,192.05,South,Desktop,Consideration
2023-06-19,Google,camp_001,681.28,25161,467,15,1240.52,45.42,East,Desktop,Consideration
2023-12-23,Google,camp_002,235.2,18370,442,4,250.23,58.8,South,Desktop,Consideration
2024-07-09,Facebook,camp_028,357.33,13088,283,0,0.0,,South,Desktop,Consideration
2023-07-10,Facebook,camp_014,814.8,61994,1047,0,0.0,,East,Mobile,Consideration
2024-07-13,Google,camp_007,826.82,18055,306,0,0.0,,East,Mobile,Consideration
2023-06-26,Instagram,camp_017,841.61,58644,2385,14,771.86,60.11,North,Desktop,Awareness
2024-10-02,TV,camp_017,1266.03,87602,2104,56,7753.74,22.61,West,Desktop,Conversion
2024-02-11,Google,camp_023,2134.88,44338,1359,21,1704.94,101.66,West,Mobile,Conversion
2024-09-26,Instagram,camp_019,705.2,35380,855,4,285.51,176.3,West,Desktop,Consideration
2024-11-16,Organic,camp_020,69.73,4990,98,3,66.39,23.24,West,Mobile,Conversion
2024-11-09,Email,camp_022,218.88,17428,355,3,144.33,72.96,South,Mobile,Consideration
2024-07-16,Organic,camp_009,15.72,718,15,0,0.0,,South,Mobile,Consideration
2023-06-14,Email,camp_026,174.37,9604,198,5,123.41,34.87,North,Desktop,Conversion
2024-09-01,Email,camp_003,220.17,16967,87,2,93.14,110.09,South,Desktop,Conversion
2024-07-11,Google,camp_012,1043.26,69113,3764,34,3476.15,30.68,South,Mobile,Consideration
2023-04-28,Organic,camp_015,53.26,3313,45,1,34.0,53.26,North,Mobile,Conversion
2023-02-12,LinkedIn,camp_026,569.97,23083,301,3,403.3,189.99,East,Desktop,Conversion
2023-01-11,Affiliate,camp_008,5.0,369,2,0,0.0,,East,Desktop,Consideration
2023-06-07,Organic,camp_029,30.03,2126,42,1,36.42,30.03,South,Mobile,Consideration
2024-02-12,LinkedIn,camp_025,368.82,18124,151,1,141.74,368.82,West,Mobile,Consideration
2024-12-29,Email,camp_019,145.86,6477,142,2,54.41,72.93,North,Desktop,Conversion
2024-02-27,Facebook,camp_019,5.0,204,4,0,0.0,,South,Mobile,Awareness
2023-07-05,Email,camp_003,5.0,195,0,0,0.0,,South,Desktop,Awareness
2024-03-10,Affiliate,camp_024,298.97,23782,393,5,307.11,59.79,South,Desktop,Conversion
2023-09-22,Google,camp_013,1480.38,109387,109,0,0.0,,East,Desktop,Consideration
2023-08-15,Email,camp_026,75.22,5188,113,0,0.0,,South,Desktop,Awareness
2023-10-21,Email,camp_024,94.0,5730,27,0,0.0,,East,Desktop,Awareness
2023-09-29,LinkedIn,camp_008,383.55,21411,22,0,0.0,,North,Mobile,Consideration
2023-01-17,Google,camp_012,506.69,39965,1636,6,340.85,84.45,North,Desktop,Consideration
2024-11-20,Email,camp_020,210.01,4382,81,0,0.0,,West,Desktop,Consideration
2024-12-21,Email,camp_009,97.22,2250,53,1,58.79,97.22,South,Desktop,Consideration
2024-04-03,Google,camp_007,1436.0,107374,2180,0,0.0,,South,Mobile,Consideration
2023-11-23,Organic,camp_016,86.03,5078,115,0,0.0,,North,Mobile,Conversion
